edge_type_id target_query source_query PSP_lognorm_scale model_template dynamics_params weight_function delay PSP_correction PSP_lognorm_shape
100 node_type_id=='485574832' pop_name=='e5ET' 0.375865683514314 static_synapse e5et_to_e5et.json weight_function_recurrent 1.5 0.0589999999999975 0.618817078285231
101 node_type_id=='485838981' pop_name=='e5ET' 0.375865683514314 static_synapse e5et_to_e5et.json weight_function_recurrent 1.5 0.0700000000000073 0.618817078285231
102 node_type_id=='486111903' pop_name=='e5ET' 0.375865683514314 static_synapse e5et_to_e5et.json weight_function_recurrent 1.5 0.0719999999999885 0.618817078285231
103 node_type_id=='488679042' pop_name=='e5ET' 0.375865683514314 static_synapse e5et_to_e5et.json weight_function_recurrent 1.5 0.0579999999999927 0.618817078285231
104 node_type_id=='488680917' pop_name=='e5ET' 0.375865683514314 static_synapse e5et_to_e5et.json weight_function_recurrent 1.5 0.0679999999999978 0.618817078285231
105 node_type_id=='488683425' pop_name=='e5ET' 0.375865683514314 static_synapse e5et_to_e5et.json weight_function_recurrent 1.5 0.0559999999999973 0.618817078285231
106 node_type_id=='485574832' pop_name=='i5Pvalb' 0.390145528239869 static_synapse pv_to_e5et.json weight_function_recurrent 0.9 -0.0319999999999964 0.73927408495143
107 node_type_id=='485838981' pop_name=='i5Pvalb' 0.390145528239869 static_synapse pv_to_e5et.json weight_function_recurrent 0.9 -0.0400000000000062 0.73927408495143
108 node_type_id=='486111903' pop_name=='i5Pvalb' 0.390145528239869 static_synapse pv_to_e5et.json weight_function_recurrent 0.9 -0.0379999999999967 0.73927408495143
109 node_type_id=='488679042' pop_name=='i5Pvalb' 0.390145528239869 static_synapse pv_to_e5et.json weight_function_recurrent 0.9 -0.032999999999987 0.73927408495143
110 node_type_id=='488680917' pop_name=='i5Pvalb' 0.390145528239869 static_synapse pv_to_e5et.json weight_function_recurrent 0.9 -0.0379999999999967 0.73927408495143
111 node_type_id=='488683425' pop_name=='i5Pvalb' 0.390145528239869 static_synapse pv_to_e5et.json weight_function_recurrent 0.9 -0.0319999999999964 0.73927408495143
112 node_type_id=='485574832' pop_name=='i5Sst' 0.470051360503268 static_synapse sst_to_e5et.json weight_function_recurrent 1.5 -0.0589999999999975 0.654646025133255
113 node_type_id=='485838981' pop_name=='i5Sst' 0.470051360503268 static_synapse sst_to_e5et.json weight_function_recurrent 1.5 -0.0730000000000075 0.654646025133255
114 node_type_id=='486111903' pop_name=='i5Sst' 0.470051360503268 static_synapse sst_to_e5et.json weight_function_recurrent 1.5 -0.0709999999999979 0.654646025133255
115 node_type_id=='488679042' pop_name=='i5Sst' 0.470051360503268 static_synapse sst_to_e5et.json weight_function_recurrent 1.5 -0.059999999999988 0.654646025133255
116 node_type_id=='488680917' pop_name=='i5Sst' 0.470051360503268 static_synapse sst_to_e5et.json weight_function_recurrent 1.5 -0.0699999999999931 0.654646025133255
117 node_type_id=='488683425' pop_name=='i5Sst' 0.470051360503268 static_synapse sst_to_e5et.json weight_function_recurrent 1.5 -0.0580000000000069 0.654646025133255
118 node_type_id=='313861608' pop_name=='e5ET' 0.580444213989503 static_synapse e5et_to_pv.json weight_function_recurrent 1.2 0.0409999999999968 0.717420983190761
119 node_type_id=='318556138' pop_name=='e5ET' 0.580444213989503 static_synapse e5et_to_pv.json weight_function_recurrent 1.2 0.0520000000000067 0.717420983190761
120 node_type_id=='320455763' pop_name=='e5ET' 0.580444213989503 static_synapse e5et_to_pv.json weight_function_recurrent 1.2 0.0429999999999921 0.717420983190761
121 node_type_id=='469801569' pop_name=='e5ET' 0.580444213989503 static_synapse e5et_to_pv.json weight_function_recurrent 1.2 0.0379999999999967 0.717420983190761
122 node_type_id=='478949560' pop_name=='e5ET' 0.580444213989503 static_synapse e5et_to_pv.json weight_function_recurrent 1.2 0.0499999999999971 0.717420983190761
123 node_type_id=='480952106' pop_name=='e5ET' 0.580444213989503 static_synapse e5et_to_pv.json weight_function_recurrent 1.2 0.0499999999999971 0.717420983190761
124 node_type_id=='481093525' pop_name=='e5ET' 0.580444213989503 static_synapse e5et_to_pv.json weight_function_recurrent 1.2 0.041000000000011 0.717420983190761
125 node_type_id=='484742372' pop_name=='e5ET' 0.580444213989503 static_synapse e5et_to_pv.json weight_function_recurrent 1.2 0.0519999999999925 0.717420983190761
126 node_type_id=='487400838' pop_name=='e5ET' 0.580444213989503 static_synapse e5et_to_pv.json weight_function_recurrent 1.2 0.0500000000000113 0.717420983190761
127 node_type_id=='487594856' pop_name=='e5ET' 0.580444213989503 static_synapse e5et_to_pv.json weight_function_recurrent 1.2 0.0529999999999972 0.717420983190761
128 node_type_id=='488440436' pop_name=='e5ET' 0.580444213989503 static_synapse e5et_to_pv.json weight_function_recurrent 1.2 0.0499999999999971 0.717420983190761
129 node_type_id=='515305346' pop_name=='e5ET' 0.580444213989503 static_synapse e5et_to_pv.json weight_function_recurrent 1.2 0.0370000000000061 0.717420983190761
130 node_type_id=='313861608' pop_name=='i5Pvalb' 0.519935447621908 static_synapse pv_to_pv.json weight_function_recurrent 1.6 -0.0480000000000018 0.682845332082512
131 node_type_id=='318556138' pop_name=='i5Pvalb' 0.519935447621908 static_synapse pv_to_pv.json weight_function_recurrent 1.6 -0.0649999999999977 0.682845332082512
132 node_type_id=='320455763' pop_name=='i5Pvalb' 0.519935447621908 static_synapse pv_to_pv.json weight_function_recurrent 1.6 -0.0529999999999972 0.682845332082512
133 node_type_id=='469801569' pop_name=='i5Pvalb' 0.519935447621908 static_synapse pv_to_pv.json weight_function_recurrent 1.6 -0.0450000000000017 0.682845332082512
134 node_type_id=='478949560' pop_name=='i5Pvalb' 0.519935447621908 static_synapse pv_to_pv.json weight_function_recurrent 1.6 -0.0600000000000022 0.682845332082512
135 node_type_id=='480952106' pop_name=='i5Pvalb' 0.519935447621908 static_synapse pv_to_pv.json weight_function_recurrent 1.6 -0.0579999999999927 0.682845332082512
136 node_type_id=='481093525' pop_name=='i5Pvalb' 0.519935447621908 static_synapse pv_to_pv.json weight_function_recurrent 1.6 -0.0490000000000065 0.682845332082512
